record_id,relative_path,source_label,model_label,source_dataset,sha256,status,exclusion_reason,canonical_record_id,group_id,group_rule
rec_c02402c6d2a894138d12,burping/2563_M_eh.wav,burping,burping,infantcry_dbl,53f7465b38a45035fdc71d898195a4d84386109aaba55a5d1c74c5e863796681,eligible,,rec_c02402c6d2a894138d12,sha256:53f7465b38a45035fdc71d898195a4d84386109aaba55a5d1c74c5e863796681,exact_content_sha256
rec_d9fc0f1da80ad4b55ac5,burping/2631_M_eh.wav,burping,burping,infantcry_dbl,16504f40519eea143add135512287a21227d83b4304d9461cd35094c1b0b653d,eligible,,rec_d9fc0f1da80ad4b55ac5,sha256:16504f40519eea143add135512287a21227d83b4304d9461cd35094c1b0b653d,exact_content_sha256
rec_f4fd052ddfb5de0888a3,burping/2638_F_eh.wav,burping,burping,infantcry_dbl,994fd9b98ee7114391e5e8a05f96b175b7fb08da784aeb4e8ca41c4d5c338834,eligible,,rec_f4fd052ddfb5de0888a3,sha256:994fd9b98ee7114391e5e8a05f96b175b7fb08da784aeb4e8ca41c4d5c338834,exact_content_sha256
rec_f00e486b5bb01e917fd5,burping/2759_M_eh.wav,burping,burping,infantcry_dbl,b79daea5be33161defb0a37388176e57691b76d37e5253dee0f5c8b76bbc52ba,eligible,,rec_f00e486b5bb01e917fd5,sha256:b79daea5be33161defb0a37388176e57691b76d37e5253dee0f5c8b76bbc52ba,exact_content_sha256
rec_adbe9b64dc28a2d959a6,burping/2793_M_eh.wav,burping,burping,infantcry_dbl,a12dcd5280926d7ed53822cae8475a88e34d42bf0bd3a069ace250575d1746da,eligible,,rec_adbe9b64dc28a2d959a6,sha256:a12dcd5280926d7ed53822cae8475a88e34d42bf0bd3a069ace250575d1746da,exact_content_sha256
rec_162b0019dde6878e5658,burping/2808_M_eh.wav,burping,burping,infantcry_dbl,6bc4df9a07f22e02269bcfa57e90b52f6b04f72763dbaa8f8ae2acadf31aa85f,eligible,,rec_162b0019dde6878e5658,sha256:6bc4df9a07f22e02269bcfa57e90b52f6b04f72763dbaa8f8ae2acadf31aa85f,exact_content_sha256
rec_8c5fd3a4d20e6ed75f42,burping/2870_F_eh.wav,burping,burping,infantcry_dbl,67fa7fec88c379c6f8ebbddefec94fdccc544916b4d7fdcd6673dcf955b107c5,eligible,,rec_8c5fd3a4d20e6ed75f42,sha256:67fa7fec88c379c6f8ebbddefec94fdccc544916b4d7fdcd6673dcf955b107c5,exact_content_sha256
rec_e4a56aeebd6a02551e95,burping/290_F_eh.wav,burping,burping,infantcry_dbl,3f3df70b40aaa7332736c472ced6f86b06244bdc86934477bdd93c6cb1d80540,eligible,,rec_e4a56aeebd6a02551e95,sha256:3f3df70b40aaa7332736c472ced6f86b06244bdc86934477bdd93c6cb1d80540,exact_content_sha256
rec_01751ebd954ebf0cc37a,burping/2911_M_eh.wav,burping,burping,infantcry_dbl,185edc43888dd0832008614d4105f47f7a19d0605d8384836fe98fdc31f936d1,eligible,,rec_01751ebd954ebf0cc37a,sha256:185edc43888dd0832008614d4105f47f7a19d0605d8384836fe98fdc31f936d1,exact_content_sha256
rec_c34b88121001eab934e2,burping/2915_M_eh.wav,burping,burping,infantcry_dbl,7a80df0c8b61c87167c7e72f30ff7b5c789f3381a5e03e589e301a7257075bde,eligible,,rec_c34b88121001eab934e2,sha256:7a80df0c8b61c87167c7e72f30ff7b5c789f3381a5e03e589e301a7257075bde,exact_content_sha256
rec_c486f7a4a819eb438fe8,burping/2959_M_eh.wav,burping,burping,infantcry_dbl,16f2fda14a77ba41116ba065cd1f9eca987341a6b8fa96cf41018921e88c5441,eligible,,rec_c486f7a4a819eb438fe8,sha256:16f2fda14a77ba41116ba065cd1f9eca987341a6b8fa96cf41018921e88c5441,exact_content_sha256
rec_8f1e43e0b3db4c9b7bd1,burping/3009_M_eh.wav,burping,burping,infantcry_dbl,cf76f1358904d0c6fcdd8f1dbf083a23988ad4701e706a5291e7355e3b6c34f5,eligible,,rec_8f1e43e0b3db4c9b7bd1,sha256:cf76f1358904d0c6fcdd8f1dbf083a23988ad4701e706a5291e7355e3b6c34f5,exact_content_sha256
rec_583b16956c6c814d67fe,burping/3033_M_eh.wav,burping,burping,infantcry_dbl,06f9596f8f896e0444e9f3d6dd0e275425df00d2f5fe90e5f9b8c82bbcd823ef,eligible,,rec_583b16956c6c814d67fe,sha256:06f9596f8f896e0444e9f3d6dd0e275425df00d2f5fe90e5f9b8c82bbcd823ef,exact_content_sha256
rec_1eb9fd4af465d3df769d,burping/306_M_eh.wav,burping,burping,infantcry_dbl,3d1d3a9de22b3dd9a75a28076f0666d9fe8b7e10905539bcd0c8503979d75741,eligible,,rec_1eb9fd4af465d3df769d,sha256:3d1d3a9de22b3dd9a75a28076f0666d9fe8b7e10905539bcd0c8503979d75741,exact_content_sha256
rec_69a30e7d7377d2349a7e,burping/3070_M_eh.wav,burping,burping,infantcry_dbl,cef893ab16a894305b2fedb5dbb3aa1ad0914e4e8977148fe7c1a307bdf635b0,eligible,,rec_69a30e7d7377d2349a7e,sha256:cef893ab16a894305b2fedb5dbb3aa1ad0914e4e8977148fe7c1a307bdf635b0,exact_content_sha256
rec_6b454294a8664471f946,burping/3153_F_eh.wav,burping,burping,infantcry_dbl,02a0d1e0e74d706db05f61e6564f0ede87975d37b75efa522f7531266606e079,eligible,,rec_6b454294a8664471f946,sha256:02a0d1e0e74d706db05f61e6564f0ede87975d37b75efa522f7531266606e079,exact_content_sha256
rec_51b8c1e6675046875e68,burping/3156_F_eh.wav,burping,burping,infantcry_dbl,5852cafd57e3213acd26e45eff8169e95c7f84c980fb66a1133fefe15408790a,eligible,,rec_51b8c1e6675046875e68,sha256:5852cafd57e3213acd26e45eff8169e95c7f84c980fb66a1133fefe15408790a,exact_content_sha256
rec_fbef8f5e2003e3f7e55d,burping/3163_F_eh.wav,burping,burping,infantcry_dbl,7d087bf0d392266023ae4c508f2dc7a71c4d08da44dd43ee1ee0856dec82fec4,eligible,,rec_fbef8f5e2003e3f7e55d,sha256:7d087bf0d392266023ae4c508f2dc7a71c4d08da44dd43ee1ee0856dec82fec4,exact_content_sha256
rec_30ab2bd552cfc2d7e12b,burping/3184_M_eh.wav,burping,burping,infantcry_dbl,74e17cc1655bb5991612f017cbc8fdcc41590242aaa4bb82867fe967a972c1d1,eligible,,rec_30ab2bd552cfc2d7e12b,sha256:74e17cc1655bb5991612f017cbc8fdcc41590242aaa4bb82867fe967a972c1d1,exact_content_sha256
rec_595c7bd988437435705e,burping/3187_M_eh.wav,burping,burping,infantcry_dbl,a897fe9f7b33005e7557fc8aaaaffb7852be82e44c3c15ba10334bbcd9245fa1,eligible,,rec_595c7bd988437435705e,sha256:a897fe9f7b33005e7557fc8aaaaffb7852be82e44c3c15ba10334bbcd9245fa1,exact_content_sha256
rec_c7455d306ae46d35e2fd,burping/3192_M_eh.wav,burping,burping,infantcry_dbl,a9fb4c9c65cd214af03c7acf7670c89e8eac105a1235741f7a3fcabd4410ddf1,eligible,,rec_c7455d306ae46d35e2fd,sha256:a9fb4c9c65cd214af03c7acf7670c89e8eac105a1235741f7a3fcabd4410ddf1,exact_content_sha256
rec_ae241ae526411ad2be05,burping/3233_M_eh.wav,burping,burping,infantcry_dbl,ca510d7bbba4ab08fc6cb90eb2d6cbf35e15b5bdf23c29399d34f390040e9e01,eligible,,rec_ae241ae526411ad2be05,sha256:ca510d7bbba4ab08fc6cb90eb2d6cbf35e15b5bdf23c29399d34f390040e9e01,exact_content_sha256
rec_8405ff9deb2601ec3688,burping/3263_F_eh.wav,burping,burping,infantcry_dbl,d9a8ea049618faa3cf9d1e9b6a9460fd8c31fcd63f9419490102db02085a7680,eligible,,rec_8405ff9deb2601ec3688,sha256:d9a8ea049618faa3cf9d1e9b6a9460fd8c31fcd63f9419490102db02085a7680,exact_content_sha256
rec_28f10489f167e0cf28ed,burping/3269_F_eh.wav,burping,burping,infantcry_dbl,1640c2a822d0c4fe30f1adf0f21f34e543841cad78912832e1347c32da665986,eligible,,rec_28f10489f167e0cf28ed,sha256:1640c2a822d0c4fe30f1adf0f21f34e543841cad78912832e1347c32da665986,exact_content_sha256
rec_ef9d3405196a4ea39b02,burping/327_F_eh.wav,burping,burping,infantcry_dbl,524070a07fddee4bfd4d1c14b7929cfa4d53771aff23e83a35e81a2810921d0d,excluded,reserved_heldout_test_group,rec_ef9d3405196a4ea39b02,sha256:524070a07fddee4bfd4d1c14b7929cfa4d53771aff23e83a35e81a2810921d0d,exact_content_sha256
rec_7f5f72cffacee5752ddb,burping/3331_M_eh.wav,burping,burping,infantcry_dbl,a4aa673b6e979cc927669c90a855494ac2d988782815f0483289b83bd0db52cf,eligible,,rec_7f5f72cffacee5752ddb,sha256:a4aa673b6e979cc927669c90a855494ac2d988782815f0483289b83bd0db52cf,exact_content_sha256
rec_76d86ebe51c4717b2eef,burping/3332_M_eh.wav,burping,burping,infantcry_dbl,86841c08ebd872a14a443438c9a13b68b5c973db8af04f6fc8989540ce8186d3,eligible,,rec_76d86ebe51c4717b2eef,sha256:86841c08ebd872a14a443438c9a13b68b5c973db8af04f6fc8989540ce8186d3,exact_content_sha256
rec_8fa03b0b1122bc99fa71,burping/3335_M_eh.wav,burping,burping,infantcry_dbl,9810042bbc43ae0a284496ae3a7729759ce40e938323a058c5380776b3d64445,eligible,,rec_8fa03b0b1122bc99fa71,sha256:9810042bbc43ae0a284496ae3a7729759ce40e938323a058c5380776b3d64445,exact_content_sha256
rec_e3f5a660e3b815100438,burping/3350_M_eh.wav,burping,burping,infantcry_dbl,fbe257930001cde02f4e7569e9aff08008219a16d6d4755ebacb01b7c2a08c28,eligible,,rec_e3f5a660e3b815100438,sha256:fbe257930001cde02f4e7569e9aff08008219a16d6d4755ebacb01b7c2a08c28,exact_content_sha256
rec_9f874a669b1439b8ba43,burping/335_M_eh.wav,burping,burping,infantcry_dbl,0f86a21f1db9652aa354bb7ef030679964c7ae9e969c2c37259f58e238cbfab8,eligible,,rec_9f874a669b1439b8ba43,sha256:0f86a21f1db9652aa354bb7ef030679964c7ae9e969c2c37259f58e238cbfab8,exact_content_sha256
rec_80aa4905086476d9ee4e,burping/3368_M_eh.wav,burping,burping,infantcry_dbl,19745f1da8c6a7b8a7b34b17aa3139dee7e9ea316f8ca6e322a37ba613f91ee0,eligible,,rec_80aa4905086476d9ee4e,sha256:19745f1da8c6a7b8a7b34b17aa3139dee7e9ea316f8ca6e322a37ba613f91ee0,exact_content_sha256
rec_a3b246b844a903219afc,burping/336_F_eh.wav,burping,burping,infantcry_dbl,b9acd86c44e7a37c97382c515435ab53825308662ab78effd5910cedfbc2a0d3,eligible,,rec_a3b246b844a903219afc,sha256:b9acd86c44e7a37c97382c515435ab53825308662ab78effd5910cedfbc2a0d3,exact_content_sha256
rec_02ded2dafd9c65710523,burping/3414_M_eh.wav,burping,burping,infantcry_dbl,ef935196a5d5c3888adcc945bc943a1aa5a90f1b5d7b937c5033707fbffe3c99,eligible,,rec_02ded2dafd9c65710523,sha256:ef935196a5d5c3888adcc945bc943a1aa5a90f1b5d7b937c5033707fbffe3c99,exact_content_sha256
rec_fbd8c164275be77b1eeb,burping/3420_M_eh.wav,burping,burping,infantcry_dbl,9bf814e9f9e17ae5e8d256d180824b9604a1162c6a7620bec7be570a3f42daae,eligible,,rec_fbd8c164275be77b1eeb,sha256:9bf814e9f9e17ae5e8d256d180824b9604a1162c6a7620bec7be570a3f42daae,exact_content_sha256
rec_e890ba788c3dcf653f72,burping/3429_F_eh.wav,burping,burping,infantcry_dbl,70423e7702f31a644fd8efea2be20bcd5ede000dc7977bdf8e5fbcb72a26533b,eligible,,rec_e890ba788c3dcf653f72,sha256:70423e7702f31a644fd8efea2be20bcd5ede000dc7977bdf8e5fbcb72a26533b,exact_content_sha256
rec_9a232059ad8ce3d58fa8,burping/3429_M_eh.wav,burping,burping,infantcry_dbl,fa0ddcc5f5caf97a0c966b06b54d1c792d6b22321c6625e431ebdb51420e1254,eligible,,rec_9a232059ad8ce3d58fa8,sha256:fa0ddcc5f5caf97a0c966b06b54d1c792d6b22321c6625e431ebdb51420e1254,exact_content_sha256
rec_f563132c4a35d9e664db,burping/3471_M_eh.wav,burping,burping,infantcry_dbl,b2ec7b0351dff824ddabca329e242472280f33dd8f5f65800e16544548513933,eligible,,rec_f563132c4a35d9e664db,sha256:b2ec7b0351dff824ddabca329e242472280f33dd8f5f65800e16544548513933,exact_content_sha256
rec_b1a98f3097eab9df6ff7,burping/3608_M_eh.wav,burping,burping,infantcry_dbl,ee894204f7406470c987675ccce2c3198a8656650a489251c6fde2581e656407,eligible,,rec_b1a98f3097eab9df6ff7,sha256:ee894204f7406470c987675ccce2c3198a8656650a489251c6fde2581e656407,exact_content_sha256
rec_08e93b1ae68a5813da75,burping/3641_M_eh.wav,burping,burping,infantcry_dbl,e9f114db12c2756938bbfcf360b632a9f944a4f753b1fb936757bc4f211c494f,eligible,,rec_08e93b1ae68a5813da75,sha256:e9f114db12c2756938bbfcf360b632a9f944a4f753b1fb936757bc4f211c494f,exact_content_sha256
rec_ec599e0cd6f23f0d78c2,burping/3663_F_eh.wav,burping,burping,infantcry_dbl,09b1b485ad1d4393fcd68fa1cfa0b2b82cb270eb31b3737dfa3b3154aee36156,eligible,,rec_ec599e0cd6f23f0d78c2,sha256:09b1b485ad1d4393fcd68fa1cfa0b2b82cb270eb31b3737dfa3b3154aee36156,exact_content_sha256
rec_fc9986972c06dede6fb5,burping/366_M_eh.wav,burping,burping,infantcry_dbl,88f60da07055c74228559de5161a78c6f2136827dc7e6ca907a6b60523fb09c4,eligible,,rec_fc9986972c06dede6fb5,sha256:88f60da07055c74228559de5161a78c6f2136827dc7e6ca907a6b60523fb09c4,exact_content_sha256
rec_af2b5d80db9b39b769a8,burping/3675_M_eh.wav,burping,burping,infantcry_dbl,55e29633195bbcc79d114bf533e5fecd511fd410c7f76676057d7cbc1998aa8c,eligible,,rec_af2b5d80db9b39b769a8,sha256:55e29633195bbcc79d114bf533e5fecd511fd410c7f76676057d7cbc1998aa8c,exact_content_sha256
rec_f2be0c0fdf45d429dfda,burping/3680_M_eh.wav,burping,burping,infantcry_dbl,27689f20038a7c9299247913a5b330ae98edda5b1f7b7dfac5df60cbc1e08429,eligible,,rec_f2be0c0fdf45d429dfda,sha256:27689f20038a7c9299247913a5b330ae98edda5b1f7b7dfac5df60cbc1e08429,exact_content_sha256
rec_c2d0c914aa634399fe02,burping/3681_M_eh.wav,burping,burping,infantcry_dbl,5653d67d21720ec9bec3765b4ba53a62cc3bf168c894eaed4d7fad4cb33284f7,eligible,,rec_c2d0c914aa634399fe02,sha256:5653d67d21720ec9bec3765b4ba53a62cc3bf168c894eaed4d7fad4cb33284f7,exact_content_sha256
rec_246e21d1f4b12af163dd,burping/3706_M_eh.wav,burping,burping,infantcry_dbl,bce9bc7dfd7a660cf9bec5d194db7f503ca86d7625a85042471d5287dad455f9,eligible,,rec_246e21d1f4b12af163dd,sha256:bce9bc7dfd7a660cf9bec5d194db7f503ca86d7625a85042471d5287dad455f9,exact_content_sha256
rec_2903a134b8ef7a6444af,burping/3724_M_eh.wav,burping,burping,infantcry_dbl,5792a3d76b7e2beb62285b97661f650eed259e99abe0da2fcba7b0da52147a08,excluded,reserved_heldout_test_group,rec_2903a134b8ef7a6444af,sha256:5792a3d76b7e2beb62285b97661f650eed259e99abe0da2fcba7b0da52147a08,exact_content_sha256
rec_3b0dbc0e1235864017ad,burping/3731_M_eh.wav,burping,burping,infantcry_dbl,54cf23478385684edb55accc5ab28619920026a6ee9f5a371a29c7f8eeeb7473,eligible,,rec_3b0dbc0e1235864017ad,sha256:54cf23478385684edb55accc5ab28619920026a6ee9f5a371a29c7f8eeeb7473,exact_content_sha256
rec_dcac3876bf6880c602d4,burping/3754_M_eh.wav,burping,burping,infantcry_dbl,a503e1fc75c60ff7fd7c7f9d553b4868f5c284ecef396cb8cb51d97fe200f55a,eligible,,rec_dcac3876bf6880c602d4,sha256:a503e1fc75c60ff7fd7c7f9d553b4868f5c284ecef396cb8cb51d97fe200f55a,exact_content_sha256
rec_d024232db85b2dd5abc3,burping/3773_M_eh.wav,burping,burping,infantcry_dbl,498177d4b6661bb796d07bc6abeb8257d967ef0f9cc5a55c3bebfb11108e41c0,eligible,,rec_d024232db85b2dd5abc3,sha256:498177d4b6661bb796d07bc6abeb8257d967ef0f9cc5a55c3bebfb11108e41c0,exact_content_sha256
rec_af793bcc7a84612776fa,burping/3777_M_eh.wav,burping,burping,infantcry_dbl,6f3b48b39988f145c4696c6b9758225720c28d11848a234638dd4f0c4717ecc0,eligible,,rec_af793bcc7a84612776fa,sha256:6f3b48b39988f145c4696c6b9758225720c28d11848a234638dd4f0c4717ecc0,exact_content_sha256
rec_c406d6a42a64a393f607,burping/3828_M_eh.wav,burping,burping,infantcry_dbl,3123ccb415bb317f14720fb25ff9888e1e21ab6799e84817da04a2803f1fa13f,eligible,,rec_c406d6a42a64a393f607,sha256:3123ccb415bb317f14720fb25ff9888e1e21ab6799e84817da04a2803f1fa13f,exact_content_sha256
rec_f951c9cb890a00ed11b1,burping/383_M_eh.wav,burping,burping,infantcry_dbl,57dd854f9d7733ffa633b4d726e8222662b53a62e7bb05e601b0aeac8b50ac5e,eligible,,rec_f951c9cb890a00ed11b1,sha256:57dd854f9d7733ffa633b4d726e8222662b53a62e7bb05e601b0aeac8b50ac5e,exact_content_sha256
rec_b7dc41a5877cdafcdeba,burping/3849_M_eh.wav,burping,burping,infantcry_dbl,a4a3aa4b637ea93d6bc271cca14dbbff0e1580902efc83d58bef98f532889100,eligible,,rec_b7dc41a5877cdafcdeba,sha256:a4a3aa4b637ea93d6bc271cca14dbbff0e1580902efc83d58bef98f532889100,exact_content_sha256
rec_565dd3342f1ac221607e,burping/392_M_eh.wav,burping,burping,infantcry_dbl,d1bcd099e0b0b7680f93a6323909a5856a70e1f11f34967269b45a46101c9d02,eligible,,rec_565dd3342f1ac221607e,sha256:d1bcd099e0b0b7680f93a6323909a5856a70e1f11f34967269b45a46101c9d02,exact_content_sha256
rec_398f102ae45404e1b33a,burping/3948_M_eh.wav,burping,burping,infantcry_dbl,8f0a5155dd00000d00dc4fdf3034a8f5655fc92213ea5e6d1b961d0236997aa0,eligible,,rec_398f102ae45404e1b33a,sha256:8f0a5155dd00000d00dc4fdf3034a8f5655fc92213ea5e6d1b961d0236997aa0,exact_content_sha256
rec_04dc1bc529be34e2194f,burping/3977_F_eh.wav,burping,burping,infantcry_dbl,8b10b7ebfb5f2399ddc9918ee8ecea4c9fb33511a9404ae695769655d53fcab1,eligible,,rec_04dc1bc529be34e2194f,sha256:8b10b7ebfb5f2399ddc9918ee8ecea4c9fb33511a9404ae695769655d53fcab1,exact_content_sha256
rec_a9a6a0ec78c393f1423a,burping/3987_M_eh.wav,burping,burping,infantcry_dbl,94444e1b0216a7c32e9007e349126949b35e614f1eea198705df18991602efe5,eligible,,rec_a9a6a0ec78c393f1423a,sha256:94444e1b0216a7c32e9007e349126949b35e614f1eea198705df18991602efe5,exact_content_sha256
rec_63a5ffd4b62830708b3e,burping/4129_M_eh.wav,burping,burping,infantcry_dbl,b4e2b831a474a89fb230ec4008345665d0e525c2b3f1cd88deb34ba318b95c94,eligible,,rec_63a5ffd4b62830708b3e,sha256:b4e2b831a474a89fb230ec4008345665d0e525c2b3f1cd88deb34ba318b95c94,exact_content_sha256
rec_d138f7e7049b5fee47f8,burping/4177_M_eh.wav,burping,burping,infantcry_dbl,b91a8cf0542b8416810f29431f1060797d119b847eb699a5909e82f53442dc1f,eligible,,rec_d138f7e7049b5fee47f8,sha256:b91a8cf0542b8416810f29431f1060797d119b847eb699a5909e82f53442dc1f,exact_content_sha256
rec_5a2f75276513a19a7ebb,burping/4216_M_eh.wav,burping,burping,infantcry_dbl,90cc1a9dbc30fb4f2e5bd586e1108e3fea89a02d916aa67b1c50dc2d5af9695d,eligible,,rec_5a2f75276513a19a7ebb,sha256:90cc1a9dbc30fb4f2e5bd586e1108e3fea89a02d916aa67b1c50dc2d5af9695d,exact_content_sha256
rec_d87509cfc191a34d274c,burping/4290_M_eh.wav,burping,burping,infantcry_dbl,a3301c86fa3f13c571f42aba0ea2d8e3848dd4b7a9f06996868c366ce6b68d35,eligible,,rec_d87509cfc191a34d274c,sha256:a3301c86fa3f13c571f42aba0ea2d8e3848dd4b7a9f06996868c366ce6b68d35,exact_content_sha256
rec_e4598b934b1a48c6adb8,burping/4298_F_eh.wav,burping,burping,infantcry_dbl,41a9e8622c887edf83c5f0925e7f1dd0c837cabec0ac19f27ad733c7c1f41c5f,eligible,,rec_e4598b934b1a48c6adb8,sha256:41a9e8622c887edf83c5f0925e7f1dd0c837cabec0ac19f27ad733c7c1f41c5f,exact_content_sha256
rec_7d6aa6a7af750f0245fb,burping/4321_M_eh.wav,burping,burping,infantcry_dbl,18c8648b23456a9c3f720d089a4e9ef0c68113b3256bb55e7bafb58c04445480,eligible,,rec_7d6aa6a7af750f0245fb,sha256:18c8648b23456a9c3f720d089a4e9ef0c68113b3256bb55e7bafb58c04445480,exact_content_sha256
rec_0243d0e4f1276ccf9ce1,burping/4389_F_eh.wav,burping,burping,infantcry_dbl,181e00480b9c2b8a57df730dffa10f12034422ae67a8249c6bc99dc888d4f167,eligible,,rec_0243d0e4f1276ccf9ce1,sha256:181e00480b9c2b8a57df730dffa10f12034422ae67a8249c6bc99dc888d4f167,exact_content_sha256
rec_e0bd95966c0c5da7f134,burping/4468_F_eh.wav,burping,burping,infantcry_dbl,403c9ec5f4087764623a7e4b4c2d7a4a66cfe166016a48a66ea16489659ce8fb,eligible,,rec_e0bd95966c0c5da7f134,sha256:403c9ec5f4087764623a7e4b4c2d7a4a66cfe166016a48a66ea16489659ce8fb,exact_content_sha256
rec_0c8740c205058cc13c73,burping/4473_M_eh.wav,burping,burping,infantcry_dbl,00a8ffe6b4c08d777dac4a273caa8458a7b27d01828900e0620113b24ed3518c,eligible,,rec_0c8740c205058cc13c73,sha256:00a8ffe6b4c08d777dac4a273caa8458a7b27d01828900e0620113b24ed3518c,exact_content_sha256
rec_6283b5f850c67ab736d9,burping/4480_M_eh.wav,burping,burping,infantcry_dbl,3d7051aa6cc0f4aa78b42f1fe24b587006dc7ea972e03bf296c5d52d50f726e6,eligible,,rec_6283b5f850c67ab736d9,sha256:3d7051aa6cc0f4aa78b42f1fe24b587006dc7ea972e03bf296c5d52d50f726e6,exact_content_sha256
rec_296b5aff467704fad7f9,burping/4544_F_eh.wav,burping,burping,infantcry_dbl,0b10cd11e25c980a17471c434438223bce5b488819c1911c0af25415a061e3f7,eligible,,rec_296b5aff467704fad7f9,sha256:0b10cd11e25c980a17471c434438223bce5b488819c1911c0af25415a061e3f7,exact_content_sha256
rec_ce6d33d9d80a390b5de1,burping/4580_M_eh.wav,burping,burping,infantcry_dbl,55ee6e143b4bfa4dd0988393b59f5b234248ebd11e3d87b2696ce37e4e8c86f9,eligible,,rec_ce6d33d9d80a390b5de1,sha256:55ee6e143b4bfa4dd0988393b59f5b234248ebd11e3d87b2696ce37e4e8c86f9,exact_content_sha256
rec_9d65a63ce58da021c946,burping/45_M_eh.wav,burping,burping,infantcry_dbl,e78f3437c973f6a8dc0a565871b79baca577d4560cdeecd1fea1c038e4b9ceef,eligible,,rec_9d65a63ce58da021c946,sha256:e78f3437c973f6a8dc0a565871b79baca577d4560cdeecd1fea1c038e4b9ceef,exact_content_sha256
rec_eebb212fc609ed557451,burping/463_M_eh.wav,burping,burping,infantcry_dbl,8452cb3dab4f2be1640ee40ae1990df62e2df7e806809ea0d2098947d8127898,eligible,,rec_eebb212fc609ed557451,sha256:8452cb3dab4f2be1640ee40ae1990df62e2df7e806809ea0d2098947d8127898,exact_content_sha256
rec_4f3aebbda6b4c987c96d,burping/4643_M_eh.wav,burping,burping,infantcry_dbl,7854d39081314351a6e20ea1b0c0233e5892ed19c4c7652724a78fd2da05ba5a,eligible,,rec_4f3aebbda6b4c987c96d,sha256:7854d39081314351a6e20ea1b0c0233e5892ed19c4c7652724a78fd2da05ba5a,exact_content_sha256
rec_33873b0c0a625be21a8e,burping/4655_M_eh.wav,burping,burping,infantcry_dbl,dec397cb777060436d930a96392b0e2cdb3174b953772635215266a5b9b8e136,eligible,,rec_33873b0c0a625be21a8e,sha256:dec397cb777060436d930a96392b0e2cdb3174b953772635215266a5b9b8e136,exact_content_sha256
rec_bdbf83ffad21ba24d2b2,burping/4698_M_eh.wav,burping,burping,infantcry_dbl,155f3be11f7782f83fb7fb80f0cc8a587578f7d1f3064e337c2b3bcf584bc438,eligible,,rec_bdbf83ffad21ba24d2b2,sha256:155f3be11f7782f83fb7fb80f0cc8a587578f7d1f3064e337c2b3bcf584bc438,exact_content_sha256
rec_dccb43883e6d48e35f45,burping/473_M_eh.wav,burping,burping,infantcry_dbl,a2d964e378832bdac868ebc50db09f6b616f71366c39494596d03c6eb45d5588,excluded,reserved_heldout_test_group,rec_dccb43883e6d48e35f45,sha256:a2d964e378832bdac868ebc50db09f6b616f71366c39494596d03c6eb45d5588,exact_content_sha256
rec_553ed1bbae89167723a4,burping/479_M_eh.wav,burping,burping,infantcry_dbl,3bd53ba01daac7194e495f452e3ab46c8cd639f1e104d79141f8038689bef11f,eligible,,rec_553ed1bbae89167723a4,sha256:3bd53ba01daac7194e495f452e3ab46c8cd639f1e104d79141f8038689bef11f,exact_content_sha256
rec_ff477dacfaa3059546f6,burping/4846_M_eh.wav,burping,burping,infantcry_dbl,5f66982110bb24eafb98ede59e332895a433db72cb7c421b5e2bd602c4786c2b,eligible,,rec_ff477dacfaa3059546f6,sha256:5f66982110bb24eafb98ede59e332895a433db72cb7c421b5e2bd602c4786c2b,exact_content_sha256
rec_9bc21230f02ca1056bac,burping/4881_M_eh.wav,burping,burping,infantcry_dbl,2a38639e1773b18e221f7a04b2d7a07e4c44ade412f5e9805f5c07991c4fd5ea,eligible,,rec_9bc21230f02ca1056bac,sha256:2a38639e1773b18e221f7a04b2d7a07e4c44ade412f5e9805f5c07991c4fd5ea,exact_content_sha256
rec_dc82cc7fca4fce70a058,burping/4894_M_eh.wav,burping,burping,infantcry_dbl,1f38fa7b6780513ee0cfdb905a58cb8f684e6ce03363baa799af2f7f3ae33bc5,eligible,,rec_dc82cc7fca4fce70a058,sha256:1f38fa7b6780513ee0cfdb905a58cb8f684e6ce03363baa799af2f7f3ae33bc5,exact_content_sha256
rec_6fc51cb815a92b189ced,burping/4953_M_eh.wav,burping,burping,infantcry_dbl,0d38c77367ca0f79b5f49e61e5d489bf6222a8c87f4566e73cb4e02842a229b0,excluded,same_label_exact_duplicate,rec_c6008b28a57b1ad0c4a6,,
rec_fdb585616a35863306cd,burping/4960_M_eh.wav,burping,burping,infantcry_dbl,e9f114db12c2756938bbfcf360b632a9f944a4f753b1fb936757bc4f211c494f,excluded,same_label_exact_duplicate,rec_08e93b1ae68a5813da75,,
rec_7ed6da4fce6415447369,burping/4961_M_eh.wav,burping,burping,infantcry_dbl,1289a3d1a2abfa6c55a1723cdaf4bf291525393b84c8d752cc2b49bcf4257e44,excluded,reserved_heldout_test_group,rec_7ed6da4fce6415447369,sha256:1289a3d1a2abfa6c55a1723cdaf4bf291525393b84c8d752cc2b49bcf4257e44,exact_content_sha256
rec_8b1d545801964600f8e5,burping/534_M_eh.wav,burping,burping,infantcry_dbl,7f39c221a49579ad0df497062347c3802a73a136410653c0d25b2bca328b59a0,eligible,,rec_8b1d545801964600f8e5,sha256:7f39c221a49579ad0df497062347c3802a73a136410653c0d25b2bca328b59a0,exact_content_sha256
