record_id,filepath,relative_path,label,validation_fold,source_dataset,group_id,group_rule,sha256,splitter_name,split_seed
rec_3d99f5ba8607ab46d834,/mnt/d/INFANT CRY/data_set_dbl_split/train/discomfort/dunstan-heh_6.wav,discomfort/dunstan-heh_6.wav,discomfort,2,infantcry_dbl,sha256:483f687349859694d76b2ef7bcbcda62eeb8c63e5dac0ec33bcd303e6f8df8eb,exact_content_sha256,483f687349859694d76b2ef7bcbcda62eeb8c63e5dac0ec33bcd303e6f8df8eb,StratifiedGroupKFold,42
rec_84a379178d9f921361e0,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/1123_F_neh.wav,hungry/1123_F_neh.wav,hungry,2,infantcry_dbl,sha256:2df3246c9980e7de9c9d7107db882aebd08c7f7c5f8a915006bb6d8e2c447541,exact_content_sha256,2df3246c9980e7de9c9d7107db882aebd08c7f7c5f8a915006bb6d8e2c447541,StratifiedGroupKFold,42
rec_9cac5ed43c5a7d7d1eff,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/1200_M_neh.wav,hungry/1200_M_neh.wav,hungry,2,infantcry_dbl,sha256:59fd3681f53155b7f3316a976ce6938e2f195bb38b3cf02e838ba47ff130dcb3,exact_content_sha256,59fd3681f53155b7f3316a976ce6938e2f195bb38b3cf02e838ba47ff130dcb3,StratifiedGroupKFold,42
rec_572209fcf4431574a106,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/1221_M_neh.wav,hungry/1221_M_neh.wav,hungry,2,infantcry_dbl,sha256:ff4e50e3cf963fd9b524c5d60afaf98e5b312dc6e9f72e1d6ca02446963f4b60,exact_content_sha256,ff4e50e3cf963fd9b524c5d60afaf98e5b312dc6e9f72e1d6ca02446963f4b60,StratifiedGroupKFold,42
rec_ad350495db62eea85e85,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/1236_M_neh.wav,hungry/1236_M_neh.wav,hungry,2,infantcry_dbl,sha256:758ece585185de98c98b211430972692820c1b19672319535954691889291b7e,exact_content_sha256,758ece585185de98c98b211430972692820c1b19672319535954691889291b7e,StratifiedGroupKFold,42
rec_5b29661d9ab4ae4541b2,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/1614_M_neh.wav,hungry/1614_M_neh.wav,hungry,2,infantcry_dbl,sha256:98c9c1ac8cee31454649873912971dc66a1ebe7ae296070412f3572070358651,exact_content_sha256,98c9c1ac8cee31454649873912971dc66a1ebe7ae296070412f3572070358651,StratifiedGroupKFold,42
rec_d478f03cf1d2daecb690,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/2011_M_neh.wav,hungry/2011_M_neh.wav,hungry,2,infantcry_dbl,sha256:e572150007280018b3974e96852fa699e4c5015dbf2529ab2a1d63547025588d,exact_content_sha256,e572150007280018b3974e96852fa699e4c5015dbf2529ab2a1d63547025588d,StratifiedGroupKFold,42
rec_5f1156e4903ab6fe46cc,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/2144_M_neh.wav,hungry/2144_M_neh.wav,hungry,2,infantcry_dbl,sha256:e99b6c5655ef16efacfaf5e4cdc4030ee118604370d8bf82eae49d2b26596e25,exact_content_sha256,e99b6c5655ef16efacfaf5e4cdc4030ee118604370d8bf82eae49d2b26596e25,StratifiedGroupKFold,42
rec_dd2ecfc5b21bcd086e19,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/2245_F_neh.wav,hungry/2245_F_neh.wav,hungry,2,infantcry_dbl,sha256:ee88073524834bdca165fa2854649a1915783d51378c671e8b0877fa6b50e339,exact_content_sha256,ee88073524834bdca165fa2854649a1915783d51378c671e8b0877fa6b50e339,StratifiedGroupKFold,42
rec_d4767218d9010329825d,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/2550_M_neh.wav,hungry/2550_M_neh.wav,hungry,2,infantcry_dbl,sha256:4d4befbd03bf30816d9c767fb97f501e0e1eeed542a6f189abbabaa240af0000,exact_content_sha256,4d4befbd03bf30816d9c767fb97f501e0e1eeed542a6f189abbabaa240af0000,StratifiedGroupKFold,42
rec_bbd412cfa7ef42afdb4b,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/25_M_neh.wav,hungry/25_M_neh.wav,hungry,2,infantcry_dbl,sha256:fd71098dce7e2ec73b4447c76b602809dc2a209b24471791444bd1a85cb3de3f,exact_content_sha256,fd71098dce7e2ec73b4447c76b602809dc2a209b24471791444bd1a85cb3de3f,StratifiedGroupKFold,42
rec_8038bcb6a3c1394cbc91,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/2613_M_neh.wav,hungry/2613_M_neh.wav,hungry,2,infantcry_dbl,sha256:bf8cc39b4dd22e4ae4ac50f7b585031e58cd4207482ef563205eb7eb340cea86,exact_content_sha256,bf8cc39b4dd22e4ae4ac50f7b585031e58cd4207482ef563205eb7eb340cea86,StratifiedGroupKFold,42
rec_7d34a6ff4cab4dc795fd,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/3451_M_neh.wav,hungry/3451_M_neh.wav,hungry,2,infantcry_dbl,sha256:ee8e5f3fff4f2700a00748bfdffb282ddd4ebdb494e7918b26fcc632d76c1e4b,exact_content_sha256,ee8e5f3fff4f2700a00748bfdffb282ddd4ebdb494e7918b26fcc632d76c1e4b,StratifiedGroupKFold,42
rec_7523b8e66b4d3ccafefe,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/354_M_neh.wav,hungry/354_M_neh.wav,hungry,2,infantcry_dbl,sha256:ebc9334ebdeae1a854e73fafe028cc159808a96d160f7cef8befd1f0a2f74b80,exact_content_sha256,ebc9334ebdeae1a854e73fafe028cc159808a96d160f7cef8befd1f0a2f74b80,StratifiedGroupKFold,42
rec_d9f72db0ab671c11e601,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/3800_M_neh.wav,hungry/3800_M_neh.wav,hungry,2,infantcry_dbl,sha256:532f1ad8aa41cbdda10f1a2dded06af106b8c33512e5316cf0ece3d088320c88,exact_content_sha256,532f1ad8aa41cbdda10f1a2dded06af106b8c33512e5316cf0ece3d088320c88,StratifiedGroupKFold,42
rec_85357352a774e2f015c1,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/3809_M_neh.wav,hungry/3809_M_neh.wav,hungry,2,infantcry_dbl,sha256:95bf45a5f3c62eb6321df442d9003209b6e7d453968037fbbf0ab6872caca841,exact_content_sha256,95bf45a5f3c62eb6321df442d9003209b6e7d453968037fbbf0ab6872caca841,StratifiedGroupKFold,42
rec_751f261c8b1f00b3e786,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/4055_M_neh.wav,hungry/4055_M_neh.wav,hungry,2,infantcry_dbl,sha256:cbc123eb07ce7b13678fd2c6c57819f167c2ff0c45de9d120b772751bc2165ec,exact_content_sha256,cbc123eb07ce7b13678fd2c6c57819f167c2ff0c45de9d120b772751bc2165ec,StratifiedGroupKFold,42
rec_3089f948268829e76e78,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/4171_F_neh.wav,hungry/4171_F_neh.wav,hungry,2,infantcry_dbl,sha256:16557ef8978000c62dbe981081b48f8a592cbb5a05118852ff099e5e1972b886,exact_content_sha256,16557ef8978000c62dbe981081b48f8a592cbb5a05118852ff099e5e1972b886,StratifiedGroupKFold,42
rec_2cfbeb91a2cd57cedc7d,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/4300_M_neh.wav,hungry/4300_M_neh.wav,hungry,2,infantcry_dbl,sha256:98457ab2ac6fc706aa37632ffe6ed460d107a5a3a920040de75ed0d38b1af922,exact_content_sha256,98457ab2ac6fc706aa37632ffe6ed460d107a5a3a920040de75ed0d38b1af922,StratifiedGroupKFold,42
rec_6a6e66f89a8a4d5d6593,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/4908_M_neh.wav,hungry/4908_M_neh.wav,hungry,2,infantcry_dbl,sha256:e2cdafb6cec71ac00d2df6b292b2f3468537b2c186ff3e80f1e1068c9536edd1,exact_content_sha256,e2cdafb6cec71ac00d2df6b292b2f3468537b2c186ff3e80f1e1068c9536edd1,StratifiedGroupKFold,42
rec_d9b715561d9eec5d8809,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/754_M_neh.wav,hungry/754_M_neh.wav,hungry,2,infantcry_dbl,sha256:8a2d8e3368ec44df5b67f4889b9449668b8836267cd570096a8adcac13b161e9,exact_content_sha256,8a2d8e3368ec44df5b67f4889b9449668b8836267cd570096a8adcac13b161e9,StratifiedGroupKFold,42
rec_93046bbf5c1dea64bf5e,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/833_M_neh.wav,hungry/833_M_neh.wav,hungry,2,infantcry_dbl,sha256:28e36805810caac46fdb3f5c9098606f303e01dead832b92af1aff97b730a3d9,exact_content_sha256,28e36805810caac46fdb3f5c9098606f303e01dead832b92af1aff97b730a3d9,StratifiedGroupKFold,42
rec_f1ad9019670692fe6b00,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/926_M_neh.wav,hungry/926_M_neh.wav,hungry,2,infantcry_dbl,sha256:e6f47e4143471a3cf208a78fbdd82cc6f69231171b1db8d020df40cdb0e3fb69,exact_content_sha256,e6f47e4143471a3cf208a78fbdd82cc6f69231171b1db8d020df40cdb0e3fb69,StratifiedGroupKFold,42
rec_35a8fd627f0a52683c6c,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/961_M_neh.wav,hungry/961_M_neh.wav,hungry,2,infantcry_dbl,sha256:d687d61fd0b9512cf8b653c14bc67e31d1111e22b8237155e91fcc09a28f6fc5,exact_content_sha256,d687d61fd0b9512cf8b653c14bc67e31d1111e22b8237155e91fcc09a28f6fc5,StratifiedGroupKFold,42
rec_72f731ddb6a072d3ab85,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/964_M_neh.wav,hungry/964_M_neh.wav,hungry,2,infantcry_dbl,sha256:64b1b539ad30edf15bb007eb46106288a26b42d7555cf47a64984e24c3fefb5f,exact_content_sha256,64b1b539ad30edf15bb007eb46106288a26b42d7555cf47a64984e24c3fefb5f,StratifiedGroupKFold,42
rec_e55a34a72fedfd7e840d,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_12.wav,hungry/dunstan-neh_12.wav,hungry,2,infantcry_dbl,sha256:c4b9c285e37c2db1d9fec3d870017b30ed1596a2dfe545434d534f81652df800,exact_content_sha256,c4b9c285e37c2db1d9fec3d870017b30ed1596a2dfe545434d534f81652df800,StratifiedGroupKFold,42
rec_555a26837bdc5dd6c14e,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_13.wav,hungry/dunstan-neh_13.wav,hungry,2,infantcry_dbl,sha256:7cb6d3b65bbd1b8fc04a209719574b057b7fbe76caebadea2d06083677f2e800,exact_content_sha256,7cb6d3b65bbd1b8fc04a209719574b057b7fbe76caebadea2d06083677f2e800,StratifiedGroupKFold,42
rec_882649d0e1d9fb0fbaf3,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_16.wav,hungry/dunstan-neh_16.wav,hungry,2,infantcry_dbl,sha256:f9ee0e6716e9067458baa3782da80c38e92a23f9c97112eb95e9afc5fa9a0be8,exact_content_sha256,f9ee0e6716e9067458baa3782da80c38e92a23f9c97112eb95e9afc5fa9a0be8,StratifiedGroupKFold,42
rec_9007bb06e8ab85215018,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_19.wav,hungry/dunstan-neh_19.wav,hungry,2,infantcry_dbl,sha256:3d06a247d1c62d99e1d22b2a80d2328ba3eec98f15b4cdc31afa9d27c06c5b34,exact_content_sha256,3d06a247d1c62d99e1d22b2a80d2328ba3eec98f15b4cdc31afa9d27c06c5b34,StratifiedGroupKFold,42
rec_dc065ea30d88d9440e77,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_27.wav,hungry/dunstan-neh_27.wav,hungry,2,infantcry_dbl,sha256:2ffae04de236c7819dc8c7f5ba82c29784dcf18f40411bea719bc4fce98b05c0,exact_content_sha256,2ffae04de236c7819dc8c7f5ba82c29784dcf18f40411bea719bc4fce98b05c0,StratifiedGroupKFold,42
rec_3bae5630f154084da71f,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_29.wav,hungry/dunstan-neh_29.wav,hungry,2,infantcry_dbl,sha256:1317b4a1223e9c43ed322ff442b5cb8340fa19a7625572ff3f03d473782ccb48,exact_content_sha256,1317b4a1223e9c43ed322ff442b5cb8340fa19a7625572ff3f03d473782ccb48,StratifiedGroupKFold,42
rec_76cce5732b0faa68e759,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_41.wav,hungry/dunstan-neh_41.wav,hungry,2,infantcry_dbl,sha256:7bed8495e0b72869368bf27cdf9a4306e05950ac0cec74f783d9bb66f4b416ae,exact_content_sha256,7bed8495e0b72869368bf27cdf9a4306e05950ac0cec74f783d9bb66f4b416ae,StratifiedGroupKFold,42
rec_eb9ed8eb0009e46de602,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_60.wav,hungry/dunstan-neh_60.wav,hungry,2,infantcry_dbl,sha256:1aceab22c814ea0fdd687221ac302aa60ee2f85767e3a902d7eb6223f30d77b6,exact_content_sha256,1aceab22c814ea0fdd687221ac302aa60ee2f85767e3a902d7eb6223f30d77b6,StratifiedGroupKFold,42
rec_8c41c5b0acdc8a731703,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_65.wav,hungry/dunstan-neh_65.wav,hungry,2,infantcry_dbl,sha256:c392c74a0367839564d5a5daf80187583c745200d319ddd985f20a619c10309a,exact_content_sha256,c392c74a0367839564d5a5daf80187583c745200d319ddd985f20a619c10309a,StratifiedGroupKFold,42
rec_f762e9be1b2e746236f8,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1147_M_owh.wav,tired/1147_M_owh.wav,tired,2,infantcry_dbl,sha256:7e1326e4b9942c8b7e7c05727d0eea0a539c0253f8c8cc2c2e018f67b99232a6,exact_content_sha256,7e1326e4b9942c8b7e7c05727d0eea0a539c0253f8c8cc2c2e018f67b99232a6,StratifiedGroupKFold,42
rec_eaa84801d321692db46e,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1170_M_owh.wav,tired/1170_M_owh.wav,tired,2,infantcry_dbl,sha256:e0fef5edea1b0180e8b42ffd453909a07da1cbebc28c7f5ec2675bad1af58e68,exact_content_sha256,e0fef5edea1b0180e8b42ffd453909a07da1cbebc28c7f5ec2675bad1af58e68,StratifiedGroupKFold,42
rec_71dd61ec0a843f9ecf0c,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1175_M_owh.wav,tired/1175_M_owh.wav,tired,2,infantcry_dbl,sha256:c98684c4a49ecb823e4ce108c119f9df4c6022db98727cc4b09c5d5776ec7a33,exact_content_sha256,c98684c4a49ecb823e4ce108c119f9df4c6022db98727cc4b09c5d5776ec7a33,StratifiedGroupKFold,42
rec_8da7ea2cb2103f154e91,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1278_M_owh.wav,tired/1278_M_owh.wav,tired,2,infantcry_dbl,sha256:417ca087709adbf6b2d79c6c2d56e6089ada87fa923b8d45c0987d3b8c90ed82,exact_content_sha256,417ca087709adbf6b2d79c6c2d56e6089ada87fa923b8d45c0987d3b8c90ed82,StratifiedGroupKFold,42
rec_3b0e1c3df64b104e9758,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1309_M_owh.wav,tired/1309_M_owh.wav,tired,2,infantcry_dbl,sha256:7ef758599353e5db2c34f3948c942b982109ba5276b57307db98fcce7c407f81,exact_content_sha256,7ef758599353e5db2c34f3948c942b982109ba5276b57307db98fcce7c407f81,StratifiedGroupKFold,42
rec_5807a531d39cade4cc44,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1467_M_owh.wav,tired/1467_M_owh.wav,tired,2,infantcry_dbl,sha256:69140e925600f517f6d8e5e968b212af20fef301febbb914c8ba3e7fe39324ba,exact_content_sha256,69140e925600f517f6d8e5e968b212af20fef301febbb914c8ba3e7fe39324ba,StratifiedGroupKFold,42
rec_c0d5840a2c2a44b0286c,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1477_M_owh.wav,tired/1477_M_owh.wav,tired,2,infantcry_dbl,sha256:0cad4e3d20e30215eeb2533d972f90aeaeccfb75d6d7e69cad476017a5eef7bf,exact_content_sha256,0cad4e3d20e30215eeb2533d972f90aeaeccfb75d6d7e69cad476017a5eef7bf,StratifiedGroupKFold,42
rec_47309942b1070056b9ed,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1505_M_owh.wav,tired/1505_M_owh.wav,tired,2,infantcry_dbl,sha256:62623fbcabe3221e5187068b470c0ac0e7ff35a2e2aac0965b1cf2d1b5ee07c7,exact_content_sha256,62623fbcabe3221e5187068b470c0ac0e7ff35a2e2aac0965b1cf2d1b5ee07c7,StratifiedGroupKFold,42
rec_33c9c739e8bde25b2dfe,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1527_M_owh.wav,tired/1527_M_owh.wav,tired,2,infantcry_dbl,sha256:7a034be95fd9a7612bea7cbb3a1e01a2d199140269e9a5d3e7b9aebc3f9be620,exact_content_sha256,7a034be95fd9a7612bea7cbb3a1e01a2d199140269e9a5d3e7b9aebc3f9be620,StratifiedGroupKFold,42
rec_ade9d37215e105627b75,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1539_M_owh.wav,tired/1539_M_owh.wav,tired,2,infantcry_dbl,sha256:5580be18cc26814e82f3cdb4bf307682a41cbe920a0a2c9df85630ac14f1d633,exact_content_sha256,5580be18cc26814e82f3cdb4bf307682a41cbe920a0a2c9df85630ac14f1d633,StratifiedGroupKFold,42
rec_2303bec8201142fee34f,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1551_F_owh.wav,tired/1551_F_owh.wav,tired,2,infantcry_dbl,sha256:e2e51405c4f5541282f428081bb9d47504a570f53c08642a9e2c6ac62ae9ffcb,exact_content_sha256,e2e51405c4f5541282f428081bb9d47504a570f53c08642a9e2c6ac62ae9ffcb,StratifiedGroupKFold,42
rec_d0301a50570032ee57e5,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1629_F_owh.wav,tired/1629_F_owh.wav,tired,2,infantcry_dbl,sha256:9bdcc7c8579e3c6cf21c37a9a3f10809d08a80af1fec1da24a3c783e544ca48d,exact_content_sha256,9bdcc7c8579e3c6cf21c37a9a3f10809d08a80af1fec1da24a3c783e544ca48d,StratifiedGroupKFold,42
rec_afb181f3cad6d35b6e54,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1671_F_owh.wav,tired/1671_F_owh.wav,tired,2,infantcry_dbl,sha256:88cfcdea27c0a8d8263f1423cd30259d20a1f48e1910f80745987f618424fb86,exact_content_sha256,88cfcdea27c0a8d8263f1423cd30259d20a1f48e1910f80745987f618424fb86,StratifiedGroupKFold,42
rec_6d53ea377585cd358595,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1703_M_owh.wav,tired/1703_M_owh.wav,tired,2,infantcry_dbl,sha256:c85814665c128518f5502fac1c54b853b4caaa3422b267f452b68680cf13dce5,exact_content_sha256,c85814665c128518f5502fac1c54b853b4caaa3422b267f452b68680cf13dce5,StratifiedGroupKFold,42
rec_c4e0473e57cb803e190b,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1737_M_owh.wav,tired/1737_M_owh.wav,tired,2,infantcry_dbl,sha256:1f6f007bbff100c160f8793c02365efddce9d5364f69567315074c5c26802f47,exact_content_sha256,1f6f007bbff100c160f8793c02365efddce9d5364f69567315074c5c26802f47,StratifiedGroupKFold,42
rec_3302345d89eba27a1c22,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1872_F_owh.wav,tired/1872_F_owh.wav,tired,2,infantcry_dbl,sha256:0ce1279d917848cb418e9c0aeef154e65f14785e96409e0f872dab2a2b5c2130,exact_content_sha256,0ce1279d917848cb418e9c0aeef154e65f14785e96409e0f872dab2a2b5c2130,StratifiedGroupKFold,42
rec_c3eea0f635a2a109d937,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1882_M_owh.wav,tired/1882_M_owh.wav,tired,2,infantcry_dbl,sha256:f51cb73ac6109ca78d4a45f3214b94c856f03119716dfd9b82b5ecc5231ee277,exact_content_sha256,f51cb73ac6109ca78d4a45f3214b94c856f03119716dfd9b82b5ecc5231ee277,StratifiedGroupKFold,42
rec_233d5e27810c8deeabdf,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1953_M_owh.wav,tired/1953_M_owh.wav,tired,2,infantcry_dbl,sha256:a4cc65635885366f47945c8f902e13506dbac4f5df15762a428c6a20914e7891,exact_content_sha256,a4cc65635885366f47945c8f902e13506dbac4f5df15762a428c6a20914e7891,StratifiedGroupKFold,42
rec_7beed2f33fe7b4e9f141,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1989_M_owh.wav,tired/1989_M_owh.wav,tired,2,infantcry_dbl,sha256:9ebbcc850d7d261dae088310b870f32fc5c2f0acbf388dc1047d11c8694688e5,exact_content_sha256,9ebbcc850d7d261dae088310b870f32fc5c2f0acbf388dc1047d11c8694688e5,StratifiedGroupKFold,42
rec_392c70be3dc5bcda88c5,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2010_M_owh.wav,tired/2010_M_owh.wav,tired,2,infantcry_dbl,sha256:8fe131541c48791854c59869dde489afb6ef9a193b88f44e9a596c5de9c9187a,exact_content_sha256,8fe131541c48791854c59869dde489afb6ef9a193b88f44e9a596c5de9c9187a,StratifiedGroupKFold,42
rec_34d987e856e5ff1127b0,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2016_M_owh.wav,tired/2016_M_owh.wav,tired,2,infantcry_dbl,sha256:d92c58194bef0f4165a2c87ef090cb06218297e63111ee114ba59551b240632e,exact_content_sha256,d92c58194bef0f4165a2c87ef090cb06218297e63111ee114ba59551b240632e,StratifiedGroupKFold,42
rec_3fbc9c99d39c09d4bf5d,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2074_M_owh.wav,tired/2074_M_owh.wav,tired,2,infantcry_dbl,sha256:fd8e259c60f0a8eff045c1a65c4f84eb53a359c67032c113fba9c5ea4bf734e8,exact_content_sha256,fd8e259c60f0a8eff045c1a65c4f84eb53a359c67032c113fba9c5ea4bf734e8,StratifiedGroupKFold,42
rec_098c528dfdf2bc203c7d,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2184_F_owh.wav,tired/2184_F_owh.wav,tired,2,infantcry_dbl,sha256:2a78aa35c5674f10463487dd099c47ea3c73aca5ddbe23819e2a9cd70e4a5757,exact_content_sha256,2a78aa35c5674f10463487dd099c47ea3c73aca5ddbe23819e2a9cd70e4a5757,StratifiedGroupKFold,42
rec_9fb599f6770b54b0dbf5,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2215_M_owh.wav,tired/2215_M_owh.wav,tired,2,infantcry_dbl,sha256:09d2b7623a4612206b1024981b7c234cf4196ea5113dd6ab7bbd0d5b381dc427,exact_content_sha256,09d2b7623a4612206b1024981b7c234cf4196ea5113dd6ab7bbd0d5b381dc427,StratifiedGroupKFold,42
rec_ebd08ea16ea698c45306,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/223_M_owh.wav,tired/223_M_owh.wav,tired,2,infantcry_dbl,sha256:4146efe34917dbd6a03064e85e2ea43f70fde87e0a5fd5c800c01ea69f71b5b6,exact_content_sha256,4146efe34917dbd6a03064e85e2ea43f70fde87e0a5fd5c800c01ea69f71b5b6,StratifiedGroupKFold,42
rec_ea3161ab2c4c40e51365,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2268_M_owh.wav,tired/2268_M_owh.wav,tired,2,infantcry_dbl,sha256:5b4064350d82be8341441f4bca966f0238e0f86bba116216b14f5194aa071b85,exact_content_sha256,5b4064350d82be8341441f4bca966f0238e0f86bba116216b14f5194aa071b85,StratifiedGroupKFold,42
rec_391431d9e36aba58d034,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2302_M_owh.wav,tired/2302_M_owh.wav,tired,2,infantcry_dbl,sha256:aede4ea8284d524a1af632adabe475fcf87c86ed825abe44bd2dbe18c0ffe671,exact_content_sha256,aede4ea8284d524a1af632adabe475fcf87c86ed825abe44bd2dbe18c0ffe671,StratifiedGroupKFold,42
rec_24d4780f22f304fe4bd6,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2395_M_owh.wav,tired/2395_M_owh.wav,tired,2,infantcry_dbl,sha256:9acd5ab9fb07854fb7ebaf51fff9e0d6d5f46b6c112848208e006411f39bb058,exact_content_sha256,9acd5ab9fb07854fb7ebaf51fff9e0d6d5f46b6c112848208e006411f39bb058,StratifiedGroupKFold,42
rec_e3eb1fc20f6e5c76d4af,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2420_M_owh.wav,tired/2420_M_owh.wav,tired,2,infantcry_dbl,sha256:a2c0b535865a5b6bc20b766c2221065b17e56f38cdd9436fb23f1354850b1b80,exact_content_sha256,a2c0b535865a5b6bc20b766c2221065b17e56f38cdd9436fb23f1354850b1b80,StratifiedGroupKFold,42
rec_88f5e8c104b9f983e351,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2429_M_owh.wav,tired/2429_M_owh.wav,tired,2,infantcry_dbl,sha256:79cd4556df5b90957aeb8fc34bc8a57cfc0009b72faa379bf451222dbd7d8043,exact_content_sha256,79cd4556df5b90957aeb8fc34bc8a57cfc0009b72faa379bf451222dbd7d8043,StratifiedGroupKFold,42
rec_f0170dc3dba7d07ebbdf,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2463_M_owh.wav,tired/2463_M_owh.wav,tired,2,infantcry_dbl,sha256:768a69a7bf08a9c95d565a893f9ba3d397402ba455930c7bef9b6ef758aeb296,exact_content_sha256,768a69a7bf08a9c95d565a893f9ba3d397402ba455930c7bef9b6ef758aeb296,StratifiedGroupKFold,42
rec_f74a9bf0edfbbeb47c5f,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2497_M_owh.wav,tired/2497_M_owh.wav,tired,2,infantcry_dbl,sha256:1a929053c7eaf6b742b2b1d9f9d4c3e94f62268992ba087fe8b9780f875b3249,exact_content_sha256,1a929053c7eaf6b742b2b1d9f9d4c3e94f62268992ba087fe8b9780f875b3249,StratifiedGroupKFold,42
rec_1062d47347e6b23f7cf2,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2524_M_owh.wav,tired/2524_M_owh.wav,tired,2,infantcry_dbl,sha256:84ead58174f737ca67c9ff6a93be731c82703538dcbf0c94cbc4607932b010b1,exact_content_sha256,84ead58174f737ca67c9ff6a93be731c82703538dcbf0c94cbc4607932b010b1,StratifiedGroupKFold,42
rec_1831634593c56a2fa480,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2557_M_owh.wav,tired/2557_M_owh.wav,tired,2,infantcry_dbl,sha256:72af335fd5467a7974a062624c90eab79b407c2ae72043db7b8435189354cd42,exact_content_sha256,72af335fd5467a7974a062624c90eab79b407c2ae72043db7b8435189354cd42,StratifiedGroupKFold,42
rec_7d086653c18267b4889e,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2723_F_owh.wav,tired/2723_F_owh.wav,tired,2,infantcry_dbl,sha256:8d3e128e33cebcccff42632727d8596837e73ed054212ddb25a1cbed32082838,exact_content_sha256,8d3e128e33cebcccff42632727d8596837e73ed054212ddb25a1cbed32082838,StratifiedGroupKFold,42
